created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,
"Mon Sep 11 05:11:19 +0000 2023;1701101090698301662;""Salah satu langkah yang dilakukan PP GP Ansor untuk menghalau Politik Identitas jelang Pemilu 2024. bagaimana menurut kalian?  No 1 PDIP Ganjar Pranowo Pak Mahfud MD NU Gerindra PKB PKS Nasdem Prabowo Anies Baswedan Cak Imin Naufal Adzan Jakarta  https://t.co/BIK8NHDfVe"";0;0;0;0;in;829167546431467521;1701101090698301662;miyauwww_;https://twitter.com/miyauwww_/status/1701101090698301662",,,,,,,,
"Mon Sep 11 05:10:24 +0000 2023;1701100858526904395;""@ch_chotimah2 @prabowo @aniesbaswedan @ganjarpranowo Yg ini ya? https://t.co/kEEhmtwqMt"";0;0;0;0;in;384282809;1700464254858793017;thony_bachdim;https://twitter.com/thony_bachdim/status/1701100858526904395",,,,,,,,
"Mon Sep 11 05:09:52 +0000 2023;1701100723898073407;""@NovalAssegaf @aniesbaswedan Setuju"," bikin banyak celah yang janji-janji beginian.. Lebih baik narasi-narasi progresif yang bikin masyarakat optimis."";0;0;0;0;in;403203754;1701052235353034933;SyarifHidyt;https://twitter.com/SyarifHidyt/status/1701100723898073407",,,,,,,
"Mon Sep 11 05:09:13 +0000 2023;1701100560181862404;""@ekowboy2 Ingat @aniesbaswedan  itu cuma petugas partai @NasDem  bukan bos nya...jadi apa yang harus kita banggakan dari dia ?"";0;0;0;0;in;1146954918281957377;1701066035921863149;PKBbukanNU;https://twitter.com/PKBbukanNU/status/1701100560181862404",,,,,,,,
"Mon Sep 11 05:08:39 +0000 2023;1701100420599579073;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Anis memang yg terbaik"";0;0;0;0;in;1376201860231667727;1701010657892864277;Andi54582715;https://twitter.com/Andi54582715/status/1701100420599579073",,,,,,,,
"Mon Sep 11 05:08:02 +0000 2023;1701100263002742941;""@Shalihin_NAD @aniesbaswedan @cakimiNOW @HelmiFelis_ @Tan_Mar3M @CutSarina5 @naaooollll @RimungAulia05 Tp bagi DURIAN janji KEBIASAAN   Apa tujuannya menjatuhkan Anis  ?  Silahkan dinilai sendiri https://t.co/dxVUzyNF1J"";0;0;0;0;in;1573192848530231296;1701098208020308110;Kebenaran_70;https://twitter.com/Kebenaran_70/status/1701100263002742941",,,,,,,,
"Mon Sep 11 05:07:13 +0000 2023;1701100056529838501;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Kepada yth. @aniesbaswedan  Ingat ... Janji Adalah Hutang Tolong peringatkan Cak Imin utk tidak obral janji yg tak masuk akal."";0;0;0;0;in;828977829744304128;1701010657892864277;Hartono1008;https://twitter.com/Hartono1008/status/1701100056529838501",,,,,,,,
"Mon Sep 11 05:06:45 +0000 2023;1701099940557328741;""@naaooollll @aniesbaswedan Ini lasan saya tidak mendukung anis.yg sarional. https://t.co/Cl9PHuqnEA"";0;0;0;0;in;1606772667377651712;1698274761313518075;IwanHar89548067;https://twitter.com/IwanHar89548067/status/1701099940557328741",,,,,,,,
"Mon Sep 11 05:06:25 +0000 2023;1701099856578887818;""@KompasTV Harus nya mas @aniesbaswedan sowan ke pak @SBYudhoyono jgn di media bicaranya", itu akan bisa mencairkan suasana dan siapa tahu luluh hati nya demokrat," tapi itu gak jamin juga sih"";0;0;0;0;in;95581423;1701029594814648749;dbowo99;https://twitter.com/dbowo99/status/1701099856578887818",,,,,,
"Mon Sep 11 05:06:05 +0000 2023;1701099773405925772;""AHY Tak Mampu Dongkrak Elektabilitas Anies Baswedan"," Menurut Temuan Survei Polling Institute https://t.co/XjxXb21BoC"";0;1;0;0;in;41730943;1701099773405925772;VIVAcoid;https://twitter.com/VIVAcoid/status/1701099773405925772",,,,,,,
"Mon Sep 11 05:05:24 +0000 2023;1701099600982237616;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Semoga Selalu Di Berikan  Kesehatan Buat Pak Anies Bersama Keluarga Dan Pak Gus Muhaimin Bersama Keluarga...Amiin"";0;0;0;0;in;1542128733087465474;1701010657892864277;ikrimalapajawa;https://twitter.com/ikrimalapajawa/status/1701099600982237616",,,,,,,,
"Mon Sep 11 05:05:21 +0000 2023;1701099588449673222;""@MARQUEZ__93 Katika si Rizieq Shihab masih aktif berpidato seperti ini"," saat itu dia lagi mesra banget sama ANIES BASWEDAN dan PRABOWO SUBIANTO. Ada foto gandengan tangan lagi .🤭🤣"";0;1;0;0;in;1641807267271176198;1700745145459818981;JitroToroi_02;https://twitter.com/JitroToroi_02/status/1701099588449673222",,,,,,,
"Mon Sep 11 05:04:35 +0000 2023;1701099397726208486;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Ga pake jet pribadi lagi ya boss 🤣🤣🤣"";0;0;0;0;in;2394293119;1701010657892864277;jraharja76;https://twitter.com/jraharja76/status/1701099397726208486",,,,,,,,
"Mon Sep 11 05:04:35 +0000 2023;1701099395603931629;""@KompasTV Saran utk bung Anies @aniesbaswedan ", lupakan demokrat, mrk sdh move on, dan KPP seharusnya juga sdh move on.  Sebaiknya lirik kepartai lain sj, yg msh maju mundur, krn koalisi lain rapuh juga," mrk jg seperti ""api dalam sekam"".  Mereka blm deklarasi sj"," shg trlihat msh adem ayem."";0;0;0;1;in;1085080926411845634;1701029594814648749;Algoritma67;https://twitter.com/Algoritma67/status/1701099395603931629",
"Mon Sep 11 05:04:14 +0000 2023;1701099308614119491;""@abzfra @cakimiNOW @aniesbaswedan Setuju sekali"," nanti sama dgn negara konoha berjanji tapi tidak ada yg ditepati."";0;0;0;1;in;723428311678865408;1701036691413401695;esusi2016;https://twitter.com/esusi2016/status/1701099308614119491",,,,,,,
"Mon Sep 11 05:03:52 +0000 2023;1701099217132110051;""@NovalAssegaf @aniesbaswedan @aniesbaswedan  belum apa positif sebagai cawapres saja berjanjinya selangit...tolong di wantivwanti"";0;0;0;0;in;828977829744304128;1701052235353034933;Hartono1008;https://twitter.com/Hartono1008/status/1701099217132110051",,,,,,,,
"Mon Sep 11 05:03:27 +0000 2023;1701099111041433658;""@ch_chotimah2 @prabowo @aniesbaswedan @ganjarpranowo Satu aja dulu https://t.co/oDBoNiCCqo"";0;1;0;0;in;1472056866544898049;1700464254858793017;Masde1686;https://twitter.com/Masde1686/status/1701099111041433658",,,,,,,,
"Mon Sep 11 05:02:52 +0000 2023;1701098961900351740;""Siap2 masuk bui @aniesbaswedan"";0;0;0;0;in;1659034689200590849;1701098961900351740;BuzzerYohanis;https://twitter.com/BuzzerYohanis/status/1701098961900351740",,,,,,,,
"Mon Sep 11 05:02:42 +0000 2023;1701098922075439213;""@Kanjeng2022 @BarBaro5_ @aniesbaswedan Gunanya nonton bokep yah begitu", susah ereksi," makanya dirangsang dgn nonton bokep. Jadi otongnya Ganjar impoten. Paham cuk?"";0;0;0;0;in;1621577124774842368;1700737237405905218;rasulkita1;https://twitter.com/rasulkita1/status/1701098922075439213",,,,,,
"Mon Sep 11 05:02:15 +0000 2023;1701098810607575347;""@Yurissa_Samosir @bos_sir @MuhiqR @NohCeukenohhh @mustafaagus007 @Prakasa_AYP2 @QianzyZ @dwi_nantoo @Kang_Toniee @choymarkochoy @cobeh2022 Bapak Politik Identitas Bapak Pengkhianat Bapak Pendekar Silat Lidah 😃 Itulah Bapak Anies Baswedan 👍"";0;0;0;0;in;1445485201304350724;1700474865579643101;bangj4041Jack;https://twitter.com/bangj4041Jack/status/1701098810607575347",,,,,,,,
"Mon Sep 11 05:01:30 +0000 2023;1701098617862606911;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Sehat ya Pak @aniesbaswedan In Sya Allah Amanah di bebankan ke bapak penuh dgn ke iklhasan dan rasa tanggung jawab kepada pendukung dan Rakyat Indonesia keseluruhan Aamiin Pasti Bisa Bersama AMIN."";0;0;0;0;in;1545195807996989440;1701010657892864277;edi_soebagio;https://twitter.com/edi_soebagio/status/1701098617862606911",,,,,,,,
"Mon Sep 11 05:00:38 +0000 2023;1701098403420414341;""@Cak_Hariy @DPP_PKB @NasDem @aniesbaswedan @cakimiNOW Monggo pelukan dulu sama prof @musniumar  😂"";0;0;0;0;in;1256022110641635329;1700833314511442263;mursyidhadi83;https://twitter.com/mursyidhadi83/status/1701098403420414341",,,,,,,,
"Mon Sep 11 05:00:34 +0000 2023;1701098384499868127;""Pengen liat watak asli dan pribadi @aniesbaswedan??  Cek it out.! 👇 https://t.co/71Vz7BZ5SP"";0;0;0;1;in;1290645473183911940;1701098384499868127;Iam_Nobody_1145;https://twitter.com/Iam_Nobody_1145/status/1701098384499868127",,,,,,,,
"Mon Sep 11 04:59:53 +0000 2023;1701098212025942526;""@democrazymedia @AgusYudhoyono  benarkah anda berjuang untuk rakyat", bangsa dan negara..sepertinya tidak," hanya gara gara pembagian jatah ga mau gabung dg ""pilihan rakyat"" @aniesbaswedan"";0;0;0;0;in;1415133576136323072;1701080624944034232;Yulhend28458529;https://twitter.com/Yulhend28458529/status/1701098212025942526",,,,,,
"Mon Sep 11 04:59:52 +0000 2023;1701098208020308110;""Saran aja untuk Pak @aniesbaswedan &amp  @cakimiNOW ya. Gak usah contoh yang udah ada", banyak janji," buktinya nol. Rakyat udah kenyang banget sama janji pak.  Sekarang yang dibutuhkan oleh rakyat adalah bukti nyata  @HelmiFelis_ @Tan_Mar3M @CutSarina5 @naaooollll @RimungAulia05 https://t.co/cSYfJKSByi"";0;1;0;2;in;1472574920508903425;1701098208020308110;Shalihin_NAD;https://twitter.com/Shalihin_NAD/status/1701098208020308110",,,,,,
"Mon Sep 11 04:59:32 +0000 2023;1701098124784304380;""@Umar_Hasibuan__ @aniesbaswedan Semoga tayangan ini semakin mempertebal iman nya kpd Alloh swt... semakin bertakwa"";0;0;0;0;in;2928777181;1700366403914879160;acek_ridwan;https://twitter.com/acek_ridwan/status/1701098124784304380",,,,,,,,
"Mon Sep 11 04:59:06 +0000 2023;1701098015862489099;""@Adra_silent @cakimiNOW @aniesbaswedan Setuju . Ingatkan Imin juga jgn byk bacot . Kalau janji yg masuk diakal sehat . Jgn gaya2 jokowi dibawa ke dlm org2 berakal sehat ."";0;0;0;1;in;1578747436600037377;1701092802409697308;BaimBbi;https://twitter.com/BaimBbi/status/1701098015862489099",,,,,,,,
"Mon Sep 11 04:59:06 +0000 2023;1701098014465728652;""@ekowboy2 Jangan sampai negeri ini dikuasai oleh syiah ...islam nusantara dan islam liberal @ekowboy2...sudah saatnya umat islam meninggalkan @aniesbaswedan"";0;0;0;0;in;1146954918281957377;1700848450215309548;PKBbukanNU;https://twitter.com/PKBbukanNU/status/1701098014465728652",,,,,,,,
"Mon Sep 11 04:58:15 +0000 2023;1701097800807960958;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang harusnya ngga usah di post pa anies"," nanti pendukung sebelah kepanasan kelojotan"";0;0;0;0;in;1651120245124521986;1701010657892864277;ifootballmania;https://twitter.com/ifootballmania/status/1701097800807960958",,,,,,,
"Mon Sep 11 04:57:44 +0000 2023;1701097670537052511;""@NovalAssegaf @aniesbaswedan Cawapres tebar janji janji sana sini bisa bisa capres nya kesandung.."";0;0;0;0;in;1123207407411195905;1701052235353034933;ShanuseeS;https://twitter.com/ShanuseeS/status/1701097670537052511",,,,,,,,
"Mon Sep 11 04:57:34 +0000 2023;1701097629747433836;""@TJAHYADI07 @aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Tipikal buzzer.. Orang""nya Keras"" Bahasanya kasar"" adu gagasan malah lempar botol. Pimpinannya pasti juga kaya gini. Ngeerriiii klu negara dikelola golongan seperti ini  *kecewa dulu pilih merah"";0;0;0;0;in;1300256881663815680;1701010657892864277;mmvdic;https://twitter.com/mmvdic/status/1701097629747433836",,,,,,,,
"Mon Sep 11 04:57:28 +0000 2023;1701097606791971044;""@NovalAssegaf @aniesbaswedan Bakal kalah ini Anis"";0;0;0;0;in;1494753198;1701052235353034933;AnwarNaldi;https://twitter.com/AnwarNaldi/status/1701097606791971044",,,,,,,,
"Mon Sep 11 04:55:29 +0000 2023;1701097104545063197;""@aniesbaswedan Begitulah jika sdh cinta... Smua dilakukan spontan dan tanpa pamrih"";0;0;0;0;in;977884482375069696;1700739728684068907;joe_ijul;https://twitter.com/joe_ijul/status/1701097104545063197",,,,,,,,
"Mon Sep 11 04:54:33 +0000 2023;1701096869487861767;""@Minang_cyber @DPP_PKB @cakimiNOW @NasDem @aniesbaswedan Nah dah berjubel berseliweran 😌"";0;0;0;1;in;1581332928755138561;1701091035336876404;MDH__SNA;https://twitter.com/MDH__SNA/status/1701096869487861767",,,,,,,,
"Mon Sep 11 04:53:36 +0000 2023;1701096630504824943;""Kali Ini Terpaksa Geisz Chalifah Keluarkan Unek-unek dan Jujur Soal Anies Baswedan"," Sebenarnya Dia Kecewa https://t.co/LmIdcOWrKv"";1;10;8;17;in;55507370;1701096630504824943;tvOneNews;https://twitter.com/tvOneNews/status/1701096630504824943",,,,,,,
"Mon Sep 11 04:53:23 +0000 2023;1701096578994638995;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Besak pak pakai K"";0;0;0;0;in;1672255605351010304;1701010657892864277;kangUjangGarut;https://twitter.com/kangUjangGarut/status/1701096578994638995",,,,,,,,
"Mon Sep 11 04:52:21 +0000 2023;1701096319040057693;""@GeiszChalifah Hehehe.. @ganjar_pranowo keren nnti...! Dibanding @aniesbaswedan dan @prabowo 🇲🇨🇲🇨🇲🇨"";0;0;0;0;in;2707610953;1700438162466889754;wangdendo;https://twitter.com/wangdendo/status/1701096319040057693",,,,,,,,
"Mon Sep 11 04:52:12 +0000 2023;1701096280225976697;""@PresidenKopi Buat apa ? Mhssw sdh puas dikibulin sm si badut @aniesbaswedan .. @ganjarpranowo tunggu acara resmi @KPU_ID saja.. https://t.co/8mqjQGojHm"";0;0;0;0;in;1673224171646754816;1700966931338309691;1467Rich;https://twitter.com/1467Rich/status/1701096280225976697",,,,,,,,
"Mon Sep 11 04:51:59 +0000 2023;1701096224819212643;""@SuwandaBen @aniesbaswedan @cakimiNOW Politik adu domba komunis utk memecah belah umat gagal total."";0;0;0;0;in;468252538;1701089796393939185;SlamyHwa;https://twitter.com/SlamyHwa/status/1701096224819212643",,,,,,,,
"Mon Sep 11 04:51:55 +0000 2023;1701096208947966007;""@SeputarAHY @aniesbaswedan Oalahhh 😅🤣😂 ternyata buruk hatinya ini demokrat. Awas hati2 partai lain yg mau koalisi"," siap2 di jelek2i dimana2 kalo ga sejalan"";0;0;0;0;in;1629774417869041664;1701064897008894055;CIOPA11;https://twitter.com/CIOPA11/status/1701096208947966007",,,,,,,
"Mon Sep 11 04:51:50 +0000 2023;1701096186483224770;""Dulu katanya @aniesbaswedan warga jakarta akan punya rumah..didukung kampanye ini ama SJW2 yang so edgy dng kajian ilmiah nya...nyatanya...kosong doang..dan sjwnya diam aja .."";1;0;2;2;in;1605057417384902656;1701096186483224770;FransSimo;https://twitter.com/FransSimo/status/1701096186483224770",,,,,,,,
"Mon Sep 11 04:51:37 +0000 2023;1701096133974696194;""@SeputarAHY @aniesbaswedan bwahahahha... masih kangen sama pak Anies yaaaa 🥰"";0;0;0;0;in;1663854766227849218;1701064897008894055;GustiGrage;https://twitter.com/GustiGrage/status/1701096133974696194",,,,,,,,
"Mon Sep 11 04:51:11 +0000 2023;1701096024373350803;""@DPP_PKB @aniesbaswedan @cakimiNOW Aamiin Ya Rabball'alamin"";0;0;0;0;in;1488866307911163906;1700462725644906897;Oerangdesa;https://twitter.com/Oerangdesa/status/1701096024373350803",,,,,,,,
"Mon Sep 11 04:50:29 +0000 2023;1701095848288120838;""@didik_bung @BangPino__ @aniesbaswedan Tapi  maaf Nahdliyin tidak akan memilih anies"";0;0;0;0;in;1146954918281957377;1700686916054880603;PKBbukanNU;https://twitter.com/PKBbukanNU/status/1701095848288120838",,,,,,,,
"Mon Sep 11 04:50:25 +0000 2023;1701095831481499707;""@Sjaechu @plusniagara1973 @Tan_Mar3M @Dw99935050Dwi @aniesbaswedan @tempodotco Anda sudah melihat tayangan  Bocor Halus Tempo yang berdurasi 1 jam 30 menit", Jika belum, sebaiknya tonton sampai tuntas, Wawancara tempo dari narsum kedua bela pihak, amati dan cermati,"  baru komen."";0;0;0;0;in;3170751642;1700739728684068907;G0P4NK_G0P4NG_7;https://twitter.com/G0P4NK_G0P4NG_7/status/1701095831481499707",,,
"Mon Sep 11 04:49:36 +0000 2023;1701095626992464105;""@tribunnews Masih kuat Anies Baswedan lah"";0;0;0;0;in;1350839591247331328;1701095342199144818;Jali86476093;https://twitter.com/Jali86476093/status/1701095626992464105",,,,,,,,
"Mon Sep 11 04:48:41 +0000 2023;1701095394510561521;""@junaidihara @NovalAssegaf @aniesbaswedan bukan tidak senang dana desa naik"," kalo tidak terwujud malah mencoreng semua inget yang janji cuma seorang yang nafsu jadi capres"";0;1;0;0;in;1107472299031093248;1701052235353034933;Adirja7111;https://twitter.com/Adirja7111/status/1701095394510561521",,,,,,,
"Mon Sep 11 04:48:34 +0000 2023;1701095363942445300;""Anies Baswedan Yakin PKS Tetap Dukung di Pilpres 2024 Meski Muhaimin Iskandar Jadi Cawapres.  https://t.co/RlyfhiR3TD"";0;0;0;0;in;226039658;1701095363942445300;tribunjambiku;https://twitter.com/tribunjambiku/status/1701095363942445300",,,,,,,,
"Mon Sep 11 04:48:29 +0000 2023;1701095342199144818;""Muhaimin Iskandar: Kekuatan Anies Baswedan Berbeda dengan Basis Pendukung Saya   https://t.co/GmRgZeqe0i"";0;2;0;1;in;124171593;1701095342199144818;tribunnews;https://twitter.com/tribunnews/status/1701095342199144818",,,,,,,,
"Mon Sep 11 04:48:20 +0000 2023;1701095305364828248;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Anies aja udah bikin males"," ditambah sama pekaes."";0;0;0;0;in;161677738;1701010657892864277;enthe3;https://twitter.com/enthe3/status/1701095305364828248",,,,,,,
"Mon Sep 11 04:48:05 +0000 2023;1701095242701893840;""@76suka @SeputarAHY @aniesbaswedan Apalah artinya 15 suara keluargamu"," ketimbang banyak suara buat pak Anies dari keluarga² yg menginginkan perubahan?"";0;0;0;0;in;1550848018185797634;1701064897008894055;UnpetitG;https://twitter.com/UnpetitG/status/1701095242701893840",,,,,,,
"Mon Sep 11 04:46:26 +0000 2023;1701094829865005482;""Bacapres yg paling memiliki otoritas &amp  kapasitas dalam membuat kebijakan hanya pak @prabowo.  Kalau pak @ganjarpranowo cuma kader partai. Sedang pak @aniesbaswedan apalagi", dia ga punya partai.  Tapi apa karena hegemoni kekuasaan yg terlalu besar," lalu akan mudah jadi ditaktor ?"";0;0;0;0;in;1682899834372775936;1701094829865005482;sukardihan95242;https://twitter.com/sukardihan95242/status/1701094829865005482",,,,,,
"Mon Sep 11 04:46:04 +0000 2023;1701094737934233784;""@NovalAssegaf @aniesbaswedan pengalaman membuktikan banyak janji malah banyak dusta berjanji yang sesuai kemampuan aja jadilah pemimpin yang adil dan bijaksana jauh lebih baik bagi kami."";0;0;0;0;in;1107472299031093248;1701052235353034933;Adirja7111;https://twitter.com/Adirja7111/status/1701094737934233784",,,,,,,,
"Mon Sep 11 04:46:01 +0000 2023;1701094723942035707;""@NovalAssegaf @aniesbaswedan @cakimiNOW cak janjine seng wajar wajar AE cak. Boyokmu Ndak kumat"";0;0;0;0;in;1644048434150924293;1701052235353034933;iwakkopyor;https://twitter.com/iwakkopyor/status/1701094723942035707",,,,,,,,
"Mon Sep 11 04:46:00 +0000 2023;1701094719709982921;""Rasul pujaan kadrun dan peliharan kampret mah bebas walau perbuatannya tak beradab @musniumar @aniesbaswedan @Tan_Mar3M @Mdy_Asmara1701 @adearmando61 @realAmienRais @AndiSinulingga https://t.co/oMhtfH4uqG"";0;0;1;3;in;1604107619610021888;1701094719709982921;alqodrifaqih;https://twitter.com/alqodrifaqih/status/1701094719709982921",,,,,,,,
"Mon Sep 11 04:45:55 +0000 2023;1701094697425572228;""@Metro_TV @aniesbaswedan @PKSejahtera KOALISI yang mendukung  GANJAR itu cocoknya       *KOALISI INDONESIA TERUS MELAJU UNTUK INDONESIA MAJU*"";0;0;0;0;in;1480416363193651205;1700773463198519672;ManikRatioman;https://twitter.com/ManikRatioman/status/1701094697425572228",,,,,,,,
"Mon Sep 11 04:45:11 +0000 2023;1701094514516201902;""@NovalAssegaf @aniesbaswedan Betul bg👍 sebaiknya jaga mulut jangan tiru gaya presiden konoha yang umbar janji kebohongan"";0;0;0;0;in;1885408254;1701052235353034933;AyankLukman;https://twitter.com/AyankLukman/status/1701094514516201902",,,,,,,,
"Mon Sep 11 04:45:00 +0000 2023;1701094466092683487;""[WAWANCARA] Mengapa Anies Baswedan Memilih Muhaimin Iskandar Sebagai Calon Wakil Presiden https://t.co/KiKYSpJ2HY"";0;2;1;3;in;1243804423001763841;1701094466092683487;democrazymedia;https://twitter.com/democrazymedia/status/1701094466092683487",,,,,,,,
"Mon Sep 11 04:44:56 +0000 2023;1701094449600970767;""@Cak_Hariy @DPP_PKB @NasDem @aniesbaswedan @cakimiNOW Sudah tak omongke ya cak 😂"," si prop memang gitu suka bercyanda"";0;0;0;0;in;1604157841178128385;1700833314511442263;suryoeswe;https://twitter.com/suryoeswe/status/1701094449600970767",,,,,,,
"Mon Sep 11 04:44:37 +0000 2023;1701094370341199930;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Bismillah semoga sehat berkah berlimpah AMIN"," aamiin yaa Robbal alamiin."";0;0;0;0;in;1542028452945330182;1701010657892864277;SantosoNursaid;https://twitter.com/SantosoNursaid/status/1701094370341199930",,,,,,,
"Mon Sep 11 04:44:24 +0000 2023;1701094315664330799;""@SeputarAHY @aniesbaswedan Wakaka...cari teman untuk menyerang .🤣🤣🤣"";0;0;0;1;in;1521630802869886976;1701064897008894055;MargoAwangAwung;https://twitter.com/MargoAwangAwung/status/1701094315664330799",,,,,,,,
"Mon Sep 11 04:44:07 +0000 2023;1701094247116714328;""Coba kalau yang melakukan Anies Baswedan kamu juga akan berkomentar sehalus ini?."";0;0;0;0;in;402517730;1701094247116714328;BowoEndarto;https://twitter.com/BowoEndarto/status/1701094247116714328",,,,,,,,
"Mon Sep 11 04:43:46 +0000 2023;1701094157677420987;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang ruarrr biasa @PKSejahtera totalitas memenangkan anda pak .. dan jangan lupakan mereka saat Allah berikan kemenangan itu..  @PKSejahtera sudah berulang kali dikhianati oleh @PDemokrat dan juga @Gerindra .. namun itu tidak membuat mereka jd berkhianat.."";0;0;0;0;in;1603519410584817665;1701010657892864277;petaroenk451;https://twitter.com/petaroenk451/status/1701094157677420987",,,,,,,,
"Mon Sep 11 04:43:42 +0000 2023;1701094141944598875;""@vanc1Bozz @aniesbaswedan Udah lah Bang. Akun buzzer follower secuil aja pake ditanggapin segala. 😁 Kita kita ini kan hanya menaikan posisi tawar hak pilih yang cuma 1 biji. Itu juga kalau lolos dihitung. Nah kalau engga? Kan merajalela aja tuh para tikus politik pragmatis yang ga memikirkan hal lain…"";0;0;0;0;in;55300590;1700718844128702762;ethadisaputra;https://twitter.com/ethadisaputra/status/1701094141944598875",,,,,,,,
"Mon Sep 11 04:43:33 +0000 2023;1701094101616357493;""@Metro_TV @aniesbaswedan KOALISI yang mendukung  GANJAR itu cocoknya       *KOALISI INDONESIA TERUS MELAJU UNTUK INDONESIA MAJU*"";0;0;0;0;in;1480416363193651205;1700452188013928496;ManikRatioman;https://twitter.com/ManikRatioman/status/1701094101616357493",,,,,,,,
"Mon Sep 11 04:43:30 +0000 2023;1701094090643997132;""Kesedihan digusurnya tempat kelahiran mereka berubah menjadi keceriaan &amp  kegembiraan  Anies Baswedan meresmikan Kampung Susun Akuarium di bekas lokasi yg digusur Ahok  Pilihlah Capres yg memikirkan nasib rakyatnya"," jgn memilih Capres yg hanya memikirkan nasib perut partainya‼️ https://t.co/UnOg4ja0Jr"";1;0;1;2;in;327794862;1701094090643997132;GRUNGE_GO;https://twitter.com/GRUNGE_GO/status/1701094090643997132",,,,,,,
"Mon Sep 11 04:42:52 +0000 2023;1701093932418105714;""@Sjaechu @srikartikaadi @bmujiraharjo @aniesbaswedan Mas AHY Ketum Parpol Sedangkan Mas Anies Hanya Sebagai Petugas Partai"," Yang Jadi Gelandangan Politik Siapa Sih❓😅😅"";0;0;0;0;in;3170751642;1700739728684068907;G0P4NK_G0P4NG_7;https://twitter.com/G0P4NK_G0P4NG_7/status/1701093932418105714",,,,,,,
"Mon Sep 11 04:42:11 +0000 2023;1701093759277203488;""@aniesbaswedan @PKSejahtera @PKS_Sumsel @PKS_Palembang Tecium dak pak... Mambu asapnyo tipis2....."";0;0;0;0;in;1069963147694485504;1701010657892864277;AdiSuli43998362;https://twitter.com/AdiSuli43998362/status/1701093759277203488",,,,,,,,
"Mon Sep 11 04:41:59 +0000 2023;1701093707913859276;""@tatakujiyati @cakimiNOW Utk @aniesbaswedan dan @cakimiNOW berikan lah pendidikan yg benar klu anda msh mau jadi pemimpin..cara seperti ini banci menurut sy. Jgn mengcreate story yg tdk mendasar.. malu sy melihat kalian berdua msh juga bermain hal2 yg tdk etis.. buka matamu", klu tdk mampu," jgn maju ya."";0;0;0;0;in;1183249170930397190;1699580821404111133;AdhamLukman;https://twitter.com/AdhamLukman/status/1701093707913859276",,,,,,
"Mon Sep 11 04:41:21 +0000 2023;1701093548081492186;""@tempodotco Kalau seperti itu"," ayo pak @prabowo dan pak @aniesbaswedan bikin seperti itu juga"";0;0;0;0;in;1603929494233837568;1701074624434561270;johanir86965370;https://twitter.com/johanir86965370/status/1701093548081492186",,,,,,,
"Mon Sep 11 04:40:58 +0000 2023;1701093453223059463;""@aniesbaswedan @cakimiNOW @MataNajwa @NajwaShihab Semula sempat ragu dengan pasangan ini Tapi sekarang mantap untuk tidak percaya"";0;0;0;0;in;1539783734076907520;1698866128871989427;SlametSalman;https://twitter.com/SlametSalman/status/1701093453223059463",,,,,,,,
"Mon Sep 11 04:40:19 +0000 2023;1701093289498444076;""@msaid_didu Mardani Ali Sera Ketua DPP PKS  Kerap kali PKS dan PKB dipersepsikan berbeda"," seperti minyak dengan air. Sebentar lagi akan menjadi kopi dan gula yang menyatu.   Kemenangan besar buat umat. ""Insyaallah mengantarkan kemenangan buat AMIN""  @aniesbaswedan  @cakimiNOW https://t.co/mbO161FL2Q"";0;0;1;1;in;2718336037;1701092562231304317;SuwandaBen;https://twitter.com/SuwandaBen/status/1701093289498444076",,,,,,,
"Mon Sep 11 04:40:17 +0000 2023;1701093281919316314;""@plusniagara1973 @G0P4NK_G0P4NG_7 @Tan_Mar3M @Dw99935050Dwi @aniesbaswedan @tempodotco Ahy dan demokrat hanya mengedepankan Sikap CEMEN MELOW"";0;1;0;0;in;91745687;1700739728684068907;Sjaechu;https://twitter.com/Sjaechu/status/1701093281919316314",,,,,,,,
"Mon Sep 11 04:40:14 +0000 2023;1701093267608424605;""Kaloh @aniesbaswedan lihat mije l",  dimaana pun itu pasti gatal,  mikekholic kali...  Ya bisanya cuma ngoming,"  ya pintarlah dia cari mike"";0;0;0;0;in;1684889158169554944;1701093267608424605;doneidon71;https://twitter.com/doneidon71/status/1701093267608424605",,,,,
"Mon Sep 11 04:39:56 +0000 2023;1701093193247547748;""@Adra_silent @cakimiNOW @aniesbaswedan Janji legendaris untuk pemanis...  😉🤣🤣🤣😜 https://t.co/D9HA3ejSGW..."";0;0;1;2;in;841121722631774208;1701092802409697308;opinirakyat2024;https://twitter.com/opinirakyat2024/status/1701093193247547748",,,,,,,,
