created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Aug 31 23:18:53 +0000 2023;1697388519768141834;"@Dahnilanzar @DPP_PKB @cakimiNOW @prabowo Halahhh ada golkar sama pan aja lu bisa ngomong gini nil 😂😂";0;0;0;0;in;1084569967394095104;1697255912803873156;_bangagoengDuA;https://twitter.com/_bangagoengDuA/status/1697388519768141834
Thu Aug 31 23:18:38 +0000 2023;1697388455238807797;"@zaqila959 @Kimberley_2024 Lebih banyak mudharatnya drpd mnfaatnya jika Prabowo jdi presiden. Prabowo itu lembek, tidak tegas dan sudah hilang sifat kepemimpinan dlm tubuh Prabowo. Dia saja Ketum gerindra BKN hasil kompetisi tapi kader @Gerindra byk yg takut dgn sosok prabowo.";0;0;0;0;in;1621577124774842368;1697379004167422350;rasulkita1;https://twitter.com/rasulkita1/status/1697388455238807797
Thu Aug 31 23:18:38 +0000 2023;1697388454873825744;"@shofwim Sama uni juga pilih prabowo, tapi faktor kasian, karna sdh 4x ikut pilpres, kasih menanglah sekali";0;1;0;0;in;73234082;1696363228148953479;Merrybasril;https://twitter.com/Merrybasril/status/1697388454873825744
Thu Aug 31 23:18:21 +0000 2023;1697388384929685607;"#Prabowo Ingatkan Hilirisasi Jadi Kunci Strategis Negara maju, makmur dan sejahtera. kebijakan program strategis yang didorong oleh pemerintahan Presiden Joko Widodo saat ini. #PrabowoUntukIndonesia #PrabowoMenangIndonesiaMaju https://t.co/jHd4uiMIGQ";0;0;0;1;in;1459675385134608390;1697388384929685607;djalanjoeang;https://twitter.com/djalanjoeang/status/1697388384929685607
Thu Aug 31 23:17:39 +0000 2023;1697388206386553220;"Ditinggal Cak Imin, Prabowo Subianto Santai Saja https://t.co/Wq6YrZs26F";0;0;0;0;in;261160000;1697388206386553220;Newstagar;https://twitter.com/Newstagar/status/1697388206386553220
Thu Aug 31 23:17:04 +0000 2023;1697388059632054777;"@tvOneNews Nah gitulah jika Capres bukan Bos Partai. Daripada suara terbuang dia" utk Capres pesuruh partai kayak @aniesbaswedan  mendingan gua ajak kita semua Rakyat Indonesia mendukung Pak @prabowo . Beliau pemilik partai @Gerindra  bukan pembantu Partai. Jadi udah pasti gak bisa disetir.";1;0;1;1;in;1690398008507334657;1697233675761652028;DensHasan99;https://twitter.com/DensHasan99/status/1697388059632054777
Thu Aug 31 23:16:50 +0000 2023;1697388002463646085;"@BosPurwa Dg Cak Imin gabung Pak Anis, suara NU jd utuh ke Pak Anis saja.  Prabowo melepas intan utk dapat batu. Ganjar yg repot...tokoh NU mana yg mau dia gandeng?";0;1;1;1;in;1624992108536016902;1697311228614553862;UmiZaki15433121;https://twitter.com/UmiZaki15433121/status/1697388002463646085
Thu Aug 31 23:16:42 +0000 2023;1697387968401698851;"@MARQUEZ__93 Nasdem mengkhianati Jokowi. Anus jg prnh mengkhianati Jokowi &amp  dipecat. Terus Anus mengkhianati prabowo, sekarang Anus mengkhianati partai koalisi.. Lha wong pengkhianat kok dipercaya??... 🤭🤭🤭🤭🤭";0;1;0;1;in;1607378277014065154;1697299824478138478;ChallsOfrivia;https://twitter.com/ChallsOfrivia/status/1697387968401698851
Thu Aug 31 23:16:27 +0000 2023;1697387905856241904;"@Andiarief__ @aniesbaswedan Loe aja yang bego...Prabowo aja ditilap apalagi Ahy";0;0;0;0;in;1620416296885317635;1697185827959529912;GalihRa84830529;https://twitter.com/GalihRa84830529/status/1697387905856241904
Thu Aug 31 23:16:04 +0000 2023;1697387811542868069;"@Termos_Kosong @itorazak @msaid_didu Saya sih asik asik aja. Malah pingin ketawa kl cawapres Anies adalah Muhaimin. Artinya pemilih Jokowi diperebutkan Prabowo dan Ganjar. Pak Anies berharap menerima pendukung Kiayi Ma'ruf Amin melalui pengaruh ulama2 di Jateng dan Jatim.";0;0;0;0;in;1446493800973492227;1697231679168074163;RusliMarzuki4;https://twitter.com/RusliMarzuki4/status/1697387811542868069
Thu Aug 31 23:15:26 +0000 2023;1697387649445810230;"@NasDem @aniesbaswedan Anies YES Muhaimin BIG NO! Jika tetap dipaksakan, sama dengan memuluskan jalan Ganjar/Prabowo. Percayalah.";0;0;0;9;in;1320044322398433283;1697182537716748454;ynkfz;https://twitter.com/ynkfz/status/1697387649445810230
Thu Aug 31 23:15:02 +0000 2023;1697387547922739351;"@ch_chotimah2 @AgusYudhoyono Cinta segitiga..  Cak imin dukung prabowo , Anies gadang cak imin..  Mas agus di pojokan sambil ngemil jari  🤪🤪😁🤣";0;0;0;0;in;1664062260208353280;1697245823690813819;semutireng9981;https://twitter.com/semutireng9981/status/1697387547922739351
Thu Aug 31 23:14:49 +0000 2023;1697387493426151583;"@prabowo @cakimiNOW @aniesbaswedan @NasDem Pilihan ke @cakimiNOW sgt strategis krn Gus Imin adl Ketua Umum @DPP_PKB, yg diharapkan mampu menggerakkan mesin partai utk mengisi gap yg dialami @aniesbaswedan. NU, ketum parpol, punya lumbung suara di Jateng &amp  Jatim serta aman tiket pilpres krn penuhi Presidential Treshold 20%";0;0;0;0;in;85031659;1697383500977263007;wigRahman;https://twitter.com/wigRahman/status/1697387493426151583
Thu Aug 31 23:14:19 +0000 2023;1697387369954161088;"@aniesbaswedan @FISIP_UI @BEMFISIPUI @univ_indonesia Pak mohon maaf demokrat itu bukan hnya agus , tapi ada po SBY, saya ikut sakit hati,  sory pak kita ke prabowo lagu";0;0;0;0;in;1685974534019776512;1696533427582021884;OmiraCelin;https://twitter.com/OmiraCelin/status/1697387369954161088
Thu Aug 31 23:14:15 +0000 2023;1697387352887607353;"@sutanmangara Big No... Lebih Rela Prabowo Jadi Presiden daripada Cak Imin wapresnya. Apalagi dengan kejadian ini menunjukkan bahwa Pak Anies juga tidak lebih dari seorang petugas partai juga. Beliau tidak memiliki kuasa penuh.";0;0;0;0;in;1285037142;1697156497082560533;Priyo846u5;https://twitter.com/Priyo846u5/status/1697387352887607353
Thu Aug 31 23:12:18 +0000 2023;1697386863290712226;"@Paltiwest Ganjar dan Prabowo sama, capres yg tdk percaya diri kemampuan masing2 utk dijual kerakyatnya shg hrs berebut nama jokowi yg popularitasnya di manipulir surveyor penuh rekayasa. Rakyat sdh cerdas politik gak bisa ditipu &amp  dikalahkan, kecuali  dg  memanipulasi perhitungan srt suara";0;0;0;0;in;500314927;1696226953408446533;MarabiAl;https://twitter.com/MarabiAl/status/1697386863290712226
Thu Aug 31 23:11:56 +0000 2023;1697386770177106009;"@alextham878 pernyataan @alextham cuma menhibur diri sendiri mu saja bro, kamu nggak tau prabowo pusing dengan ulah cak imut keluar dr koalisi suara dr NU  di incarnya kabur. lihat waktu pak prabowo di acara sufi dr auranya sangat menanggung beban pikiran pkb mau keluar";0;0;0;0;in;70380004;1697297055142785408;robbisantiaji;https://twitter.com/robbisantiaji/status/1697386770177106009
Thu Aug 31 23:11:27 +0000 2023;1697386646759690714;"@Vivittts Kebalik..   1 GGanjar - prabowo  Klw yang no siapa Aja Boleh.";0;1;0;0;in;1117918635492691968;1697383951210545331;sukendi07;https://twitter.com/sukendi07/status/1697386646759690714
Thu Aug 31 23:11:17 +0000 2023;1697386607903691237;"@datuakrajoangek Prabowo itu ' dimaafkan tapi tidak dilupakan'. Oleh krn itu dia 'tidak dihukum' dan 'ditolak'.";0;1;0;2;in;861141710058905601;1697384169964458212;agusjon;https://twitter.com/agusjon/status/1697386607903691237
Thu Aug 31 23:11:17 +0000 2023;1697386604338491554;"@alextham878 Prestasi prabowo apa coba? 🤣🤣🤣🤣";0;0;0;0;in;1135182840511885313;1697251862976802879;Ryu53944310;https://twitter.com/Ryu53944310/status/1697386604338491554
Thu Aug 31 23:11:13 +0000 2023;1697386588865741298;"Sri Mulyani Sebut Kementerian Prabowo Habiskan Belanja Terbesar Semester I/2023 - https://t.co/yXH3wfkJko #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/vnQbe4aaZW";0;0;11;0;in;4561819285;1697386588865741298;doddy_h4312;https://twitter.com/doddy_h4312/status/1697386588865741298
Thu Aug 31 23:11:10 +0000 2023;1697386577289478374;"@tvOneNews P Prabowo dikhianati...P Demokrat dikhianati....Duh....🤦‍♂️";0;0;0;0;in;987148225101545472;1697233689271500897;Mr_PrasT_Jr;https://twitter.com/Mr_PrasT_Jr/status/1697386577289478374
Thu Aug 31 23:11:09 +0000 2023;1697386570960253379;"Sri Mulyani Sebut Kementerian Prabowo Habiskan Belanja Terbesar Semester I/2023 - https://t.co/xCDSeKNG5P #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/9fZklDxBVo";0;0;11;0;in;4579831158;1697386570960253379;ChairudinN6548;https://twitter.com/ChairudinN6548/status/1697386570960253379
Thu Aug 31 23:11:09 +0000 2023;1697386570704437539;"Sri Mulyani Sebut Kementerian Prabowo Habiskan Belanja Terbesar Semester I/2023 - https://t.co/YccdlPYetW #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/m4cYkHFdGn";0;0;11;0;in;772985986187825152;1697386570704437539;Herlina_Muachhh;https://twitter.com/Herlina_Muachhh/status/1697386570704437539
Thu Aug 31 23:11:08 +0000 2023;1697386569358053772;"Sri Mulyani Sebut Kementerian Prabowo Habiskan Belanja Terbesar Semester I/2023 - https://t.co/DAB5krVxdP #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/qQzjCWfcmc";0;0;11;0;in;797615281455525888;1697386569358053772;AzzrielAzaryahu;https://twitter.com/AzzrielAzaryahu/status/1697386569358053772
Thu Aug 31 23:10:23 +0000 2023;1697386381272870932;"@geletea @tvOneNews nih hasil kerja Anies beserta rinciannya. coba mana hasil kerja Ganjar dan Prabowo? https://t.co/yjqi4Awxl4";0;0;0;1;in;1085503017971929090;1697136768326553923;alithereds;https://twitter.com/alithereds/status/1697386381272870932
Thu Aug 31 23:10:23 +0000 2023;1697386379154690500;"Hasan Nasbi tak perlu dicari keburukannya karena telah berani bersuara.  Fakta tentang Prabowo laah yang layak diceritakan kepada para millennials dan GenZ yg, bisa jadi, tidak tau siapa dia..  Dah gitu aja.. #2024PilihGantinyaPakde";0;0;0;0;in;1028891478284615682;1697386379154690500;sakitotak3;https://twitter.com/sakitotak3/status/1697386379154690500
Thu Aug 31 23:10:20 +0000 2023;1697386366211129667;"@WinnerWave_ @tvOneNews @prabowo Perintahnya gak benar Bodohnya yg diperintah manut saja Menhan diperintah tanam singkong, siapa yg tdk benar klo spt itu? Ada menteri pertanian, apa fungsi menteri pertanian? Problemnya pimpin negara tdk ssuai tupoksi tiap lembaga Tp dr semua itu yg paling bego ya buzernya";0;0;0;1;in;2332613948;1697052354489778416;hdsambodo;https://twitter.com/hdsambodo/status/1697386366211129667
Thu Aug 31 23:10:08 +0000 2023;1697386318203162918;"@AyaniMel DARI AWAL ....DEMOKRAT SUDAH BANYAK DIINGATKAN ..... PERILAKU ANIES .....JANGAN AHY YANG INGUSAN ....PRABOWO YANG GAEK DALAM BETPOLITIK SAJA...DIKHIANATI .....🤭😁😁😁";0;0;0;1;in;1668462777030287360;1697336321742950569;Budi6gmail32922;https://twitter.com/Budi6gmail32922/status/1697386318203162918
Thu Aug 31 23:10:07 +0000 2023;1697386313849438573;"@kerbausakti Prabowo membawa Indonesia keluar dari prinsip non blok";0;0;0;0;in;1619571250380296192;1697247397712413012;soka_soka_hu;https://twitter.com/soka_soka_hu/status/1697386313849438573
Thu Aug 31 23:10:03 +0000 2023;1697386294606016837;"@CNNIndonesia kalau anies bergandengan dengan cak imin, simpatisan anies bisa beralih ke prabowo.";0;1;0;0;in;523373310;1697214293610312014;aditdamaralit;https://twitter.com/aditdamaralit/status/1697386294606016837
Thu Aug 31 23:09:43 +0000 2023;1697386212905078907;"@tvOneNews gak kaget dalam politik kawan lawan hanya sementara,  PKB sebelumnya dukung pak prabowo kan ya?";0;0;0;0;in;1691020528998580225;1697217975454224384;mipmip090421;https://twitter.com/mipmip090421/status/1697386212905078907
Thu Aug 31 23:09:38 +0000 2023;1697386190788604004;"@ekowboy2 Yaah keliatan loe buzzerAnies cabang PKS. PKS ga punya pilihan, 100% ga mungkin dukung Ganjar, mo dukung Prabowo ibarat telan ludah, buzzer n kadernya koar2 dikhianati Prabowo.";0;0;0;0;in;118082519;1697286396539728294;lapen_melon;https://twitter.com/lapen_melon/status/1697386190788604004
Thu Aug 31 23:09:32 +0000 2023;1697386166918771105;"@Budionotaslim3 @geloraco Sperti dibawa kelorong waktu di thn 2019 saat si arief nyebut prabowo jenderal kardus yak..";0;0;0;3;in;1610137871964581891;1697284002611376281;kdafi2002;https://twitter.com/kdafi2002/status/1697386166918771105
Thu Aug 31 23:09:15 +0000 2023;1697386095728791620;"@prabowo_wishnu @Fahrihamzah Gk smua NU pkb .... tp seenggak ny ada bisa aga ngefek di jatim";0;0;0;0;in;487568128;1697262392403800353;ipuulalam;https://twitter.com/ipuulalam/status/1697386095728791620
Thu Aug 31 23:09:10 +0000 2023;1697386074467922426;"Pantas Budiman Sudjatmiko gabung prabowo.. ternyata demi cuan untuk bayar hutang https://t.co/x3wwp0Qkac";0;0;0;1;in;498632291;1697386074467922426;tuvefaro;https://twitter.com/tuvefaro/status/1697386074467922426
Thu Aug 31 23:08:46 +0000 2023;1697385974572191839;"@SateTong Ngak malu² prabowo adalah jokowi...eh";0;0;0;0;in;1050527953;1697256329591795716;didi_ng;https://twitter.com/didi_ng/status/1697385974572191839
Thu Aug 31 23:08:43 +0000 2023;1697385961486000203;"@Anak__Ogi @jokowi Tiap hari menyebar fitnah bahkan dengan mendaur berita lama.  Berita itu tahun 2021, semua sdh dibantah. Kalau betul yh ditulis media dan kamu glorigikasinjadi hoax, Prabowo sdh ditangkap KPK. Gak takut dng dosa apa ya sampai tiap hari nebar hoax. Dasar kafir";0;0;0;0;in;1144532557561602048;1697169297284722909;PahlawanDebus;https://twitter.com/PahlawanDebus/status/1697385961486000203
Thu Aug 31 23:07:17 +0000 2023;1697385601090371614;"@geloraco Wis ora urus wis kasep @prabowo pilihanku! politikus ra jelas mencla mencle ngungukli @jokowi 😜";0;0;0;0;in;2293995271;1697284002611376281;Sugiyan36298711;https://twitter.com/Sugiyan36298711/status/1697385601090371614
Thu Aug 31 23:07:15 +0000 2023;1697385591732867281;"@yusufagro @Ndons_Back @Kimberley_2024 @prabowo @Bank_Joee_ @bengkeldodo @DarekaRendy @AndreasSolusi @AlmaghribiS @Alie_Fahnoor @99propaganda @azissubekti @Lembayung071 Kelakuan Prabowo yg abu Jahal, kagak tau malu korupsi di kasus food estate";0;3;0;0;in;1621577124774842368;1697177782286176496;rasulkita1;https://twitter.com/rasulkita1/status/1697385591732867281
Thu Aug 31 23:07:05 +0000 2023;1697385550989423029;"Pertemuan Prabowo Bersama Menhan AS Austin Membahayakan Posisi Indonesia Sebagai Non Blok.! https://t.co/VrEMw7ybEe";0;0;0;1;in;498632291;1697385550989423029;tuvefaro;https://twitter.com/tuvefaro/status/1697385550989423029
Thu Aug 31 23:06:36 +0000 2023;1697385427978891580;"Prabowo Antek AS.!! Berpotensi Menimbulkan Konflik Internasional.!! https://t.co/ccA0Ykxvdb";0;0;0;1;in;498632291;1697385427978891580;tuvefaro;https://twitter.com/tuvefaro/status/1697385427978891580
Thu Aug 31 23:06:32 +0000 2023;1697385412715774429;"@sefarrels @iruv_veldy @Dennysiregar7 trs nasdem kalah trs pura2 jadi oposisi? sama halnya budiman sujatmiko atau abu janda yg masuk ke prabowo kali aja sebagai mata2, jadi klo prabowo menang dan dia dapet posisi strategis bisa ngatur prabowo gitu? atau grace natalie sama giring fungsinya sama? semua demi ganjar wkwk";0;1;0;0;in;1048255439979261952;1697284412394578298;fatioy;https://twitter.com/fatioy/status/1697385412715774429
Thu Aug 31 23:06:27 +0000 2023;1697385390871896307;"@B_Hendratmo1 @ch_chotimah2 @__AnakKolong @Dennysiregar7 @Miduk17 @AdianNapitupul1 @prabowo @ganjarpranowo @PS_presiden2024 @alextham878 @BANGSAygSUJUD Naaaah ,suruh jwb, emang MO R Legging bisa nuntuut Ayaaaah, 😂😂😂😂";0;0;1;3;in;1244536424793174016;1697384223974535622;Rara29803002;https://twitter.com/Rara29803002/status/1697385390871896307
Thu Aug 31 23:06:19 +0000 2023;1697385355329323102;"Pertemuan prabowo dan austin membahayakan posisi Indonesia sebagai non blok https://t.co/X1hOGuZwAJ";0;0;0;0;in;1618595930399453184;1697385355329323102;SintaAzhari9;https://twitter.com/SintaAzhari9/status/1697385355329323102
Thu Aug 31 23:06:17 +0000 2023;1697385347750199410;"Gabung Prabowo karena ga mampu bayar utang https://t.co/yLUNF4oWxa";0;1;0;0;in;1620236989386878976;1697385347750199410;Yulia_ni3;https://twitter.com/Yulia_ni3/status/1697385347750199410
Thu Aug 31 23:06:06 +0000 2023;1697385302816690368;"Prabowo Membawa Indonesia Keluar dari Prinsip Non Blok.!! https://t.co/fhJfkEoB0e";0;0;0;1;in;498632291;1697385302816690368;tuvefaro;https://twitter.com/tuvefaro/status/1697385302816690368
Thu Aug 31 23:06:06 +0000 2023;1697385301914902751;"@Leonita_Lestari Yang selalu diingatkan oleh para Aktivis itu adalah, Sansiksi sosial bagi Prabowo yg akan dibawa sampai mati, bahkan matipun akan dikenang sebagai penculik dll.";0;0;0;0;in;1689094676765437952;1697276680598069587;ATethool78042;https://twitter.com/ATethool78042/status/1697385301914902751
Thu Aug 31 23:06:03 +0000 2023;1697385288975450535;"wan bacot bin ngibul... yg penting kuasa: - rektor paramadina - janji ke prabowo - janji ke rakyat dki - janji ke bocil ahy";0;0;0;0;in;1023503923946999808;1697385288975450535;AndiChTh;https://twitter.com/AndiChTh/status/1697385288975450535
Thu Aug 31 23:05:57 +0000 2023;1697385264086491454;"Dinamis. Siapa yg tau kedepan Prabowo-Ganjar atau Ganjar-Prabowo. Siapa yg tau...yodak? 😃";0;2;0;2;in;1603568702779461632;1697385264086491454;krupukbasi_23;https://twitter.com/krupukbasi_23/status/1697385264086491454
Thu Aug 31 23:05:50 +0000 2023;1697385236693393467;"Pertemuan Prabowo dan Austin Menabur Timbulnya Perselisihan dengan Tiongkok. https://t.co/Ev9nmJBeBC";0;0;0;1;in;498632291;1697385236693393467;tuvefaro;https://twitter.com/tuvefaro/status/1697385236693393467
Thu Aug 31 23:05:39 +0000 2023;1697385187049627821;"Pertemuan prabowo dan austin menabur timbulnya perselisihan dengan Tiongkok https://t.co/f3juWnlgqk";0;16;78;427;in;1618595930399453184;1697385187049627821;SintaAzhari9;https://twitter.com/SintaAzhari9/status/1697385187049627821
Thu Aug 31 23:05:24 +0000 2023;1697385124047044690;"Semakin Jelas dan Terang Bahwa Prabowo Antek Amerika.!! https://t.co/dYBJtZCYhO";0;0;0;1;in;498632291;1697385124047044690;tuvefaro;https://twitter.com/tuvefaro/status/1697385124047044690
Thu Aug 31 23:05:11 +0000 2023;1697385069198123146;"Prabowo antek amerika bikin geger, berpotensi timbulkan konflik internasional https://t.co/Ei7TLWZPaQ";0;0;0;0;in;1618595930399453184;1697385069198123146;SintaAzhari9;https://twitter.com/SintaAzhari9/status/1697385069198123146
Thu Aug 31 23:05:04 +0000 2023;1697385039682842839;"Prabowo Memalukan.!! https://t.co/e7cRLrZmzl";0;0;0;1;in;498632291;1697385039682842839;tuvefaro;https://twitter.com/tuvefaro/status/1697385039682842839
Thu Aug 31 23:04:54 +0000 2023;1697385001736946117;"Prabowo bawa Indonesia keluar dari prinsip non blok https://t.co/xPkD1Tdzsu";0;0;0;0;in;1620236989386878976;1697385001736946117;Yulia_ni3;https://twitter.com/Yulia_ni3/status/1697385001736946117
Thu Aug 31 23:04:51 +0000 2023;1697384987535048907;"Foto Dagelan Para Politikus,Lain didepan dan Lain pula dibelakang Panggung...., @prabowo @Don_dasco @Dahnilanzar @ZUL_Hasan @airlangga_hrt @erickthohir https://t.co/UGujwsx4iZ";0;0;0;0;in;2226793622;1697384987535048907;muzziarto;https://twitter.com/muzziarto/status/1697384987535048907
Thu Aug 31 23:04:49 +0000 2023;1697384978336960616;"@prabowo @cakimiNOW @aniesbaswedan @NasDem Pilihan @aniesbaswedan bermakna strategis krn dlm berbagai hasil survey, Anies lemah di Jateng &amp  Jatim. Hasil riset nya Eep Saefulah Fatah mengkonfirmasi bahwa @cakimiNOW jd faktor penentu kemenangan pilpres 2024. Krn nya, milih Gus Imin adl langkah STRATEGIS";0;0;0;0;in;85031659;1697383500977263007;wigRahman;https://twitter.com/wigRahman/status/1697384978336960616
Thu Aug 31 23:04:47 +0000 2023;1697384971743515116;"@KuskusDianto79 @shvmimasen @ketutayaekayana @ganjarpranowo @prabowo @PDI_Perjuangan Semakin jelas kenapa partai kecil ini di tinggal banyak kader muda yg mumpuni macam tsmara, rian ernest dll.... terlalu BODOH dlm berpolitik.";0;0;0;0;in;1604062014828990464;1696754159603892683;KamaSut02304391;https://twitter.com/KamaSut02304391/status/1697384971743515116
Thu Aug 31 23:04:43 +0000 2023;1697384953800262092;"Prabowo antek asing pembawa masalah https://t.co/K0yFYx6CVS";0;0;0;1;in;1618595930399453184;1697384953800262092;SintaAzhari9;https://twitter.com/SintaAzhari9/status/1697384953800262092
Thu Aug 31 23:04:37 +0000 2023;1697384927233458666;"@RagilSemar Dia sdh berkhianat kpd kami, yg pada akhir nya ya bergabung dgn Jokowi,  Prabowo adalah masa lalu, Anies Baswedan adalah masa depan dan harapan bangsa dan rakyat Indonesia untuk menjadi pemimpin yg lebih baik.";0;0;0;2;in;1687440097573281792;1697239093217009976;serabutan50986;https://twitter.com/serabutan50986/status/1697384927233458666
Thu Aug 31 23:04:18 +0000 2023;1697384846782538185;"Prabowo antek amerika https://t.co/EfJoEQM3a5";0;0;0;1;in;1618595930399453184;1697384846782538185;SintaAzhari9;https://twitter.com/SintaAzhari9/status/1697384846782538185
Thu Aug 31 23:04:12 +0000 2023;1697384822124183884;"Pendukung Anies Baswedan Yang Sebelumnya Merupakan Barisan Pendukung Lama Prabowo Subianto,  Memutuskan Kembali Mendukung #Prabowo   kalian kapan ?  https://t.co/DE18jyakGb…  https://t.co/YdgQ3KTS7x… https://t.co/nzFPRg2g7j";0;0;0;0;in;426437287;1697384822124183884;Zero8ok;https://twitter.com/Zero8ok/status/1697384822124183884
Thu Aug 31 23:04:03 +0000 2023;1697384785847738379;"Projo Kalsel usulkan Prabowo-Gibran Capres dan Cawapres 2024-2029 - ANTARA Kalimantan Selatan #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/wCssOM0nYV";0;0;9;0;in;617916906;1697384785847738379;arjunsi37522220;https://twitter.com/arjunsi37522220/status/1697384785847738379
Thu Aug 31 23:04:00 +0000 2023;1697384772517970182;"@Hariss_FZ @prabowo @fadlizon Bilang aja kau anjingnya buntal";0;0;0;0;in;1371545758978088960;1697285160314777653;ModaroKadal;https://twitter.com/ModaroKadal/status/1697384772517970182
Thu Aug 31 23:03:19 +0000 2023;1697384602531500114;"@Urrangawak @jansen_jsp Kalo jokowi berkhianat ga ke prabowo yg bawa dia dr solo ke jakarta?";0;4;0;33;in;172819627;1697212549878702469;syhakim;https://twitter.com/syhakim/status/1697384602531500114
Thu Aug 31 23:03:12 +0000 2023;1697384573989265441;"DNA PENGHIANAT itu terpampang jelas dan nyata.  Prabowo dikhianati dan sekarang @AgusYudhoyono dengan @PDemokrat nya yang jadi korban PENGHIANATAN nya.   Harga diri diatas segalanya, TINGGALKAN.  #BacapresKhianat";0;0;0;0;in;1602086094618517505;1697384573989265441;ManahanSianipa1;https://twitter.com/ManahanSianipa1/status/1697384573989265441
Thu Aug 31 23:03:02 +0000 2023;1697384530867634520;"@Lembayung071 Kenapaa haruss Pak prabowo sih Bun";1;1;0;0;in;1117918635492691968;1697378588847480873;sukendi07;https://twitter.com/sukendi07/status/1697384530867634520
Thu Aug 31 23:02:58 +0000 2023;1697384512907616429;"@ganjarpranowo Pinter mainnya si bapak ini. Pak prabowo mau gandeng siapa?";0;0;0;0;in;964890379735592961;1696765943270281409;otakubus1;https://twitter.com/otakubus1/status/1697384512907616429
Thu Aug 31 23:02:54 +0000 2023;1697384498290438561;"@Dededarmamuh @strike_bravo_b @adrpni Nah betull... Jadi dalam konteks yang seperti itu, menurut gue memang NU jadi semacam "low hanging" alias gampang dicaplok.  Prabowo ngambil orangnya Jokowi, Ganjar belum jelas siapa.";0;0;0;1;in;1493170253995462662;1697235331161198810;kejungkal;https://twitter.com/kejungkal/status/1697384498290438561
Thu Aug 31 23:02:39 +0000 2023;1697384433643593885;"PBB Upayakan Yusril Ihza Jadi Pendamping Prabowo: Seperti Pasangan Dwi Tunggal https://t.co/CvF4d80mYm";0;2;1;4;in;55507370;1697384433643593885;tvOneNews;https://twitter.com/tvOneNews/status/1697384433643593885
Thu Aug 31 23:02:16 +0000 2023;1697384337354998255;"@jansen_jsp KATA PAK @prabowo BETUL JUGA DENGAN USULANNYA ITU, KNAPA WAKIL PRESIDEN GGAK 4 ORANG.. 😁";0;0;0;0;in;1312857278869979136;1697212549878702469;kakangohan;https://twitter.com/kakangohan/status/1697384337354998255
Thu Aug 31 23:02:09 +0000 2023;1697384308326203697;"@ibnumalix @Leonita_Lestari Ok kalau begitu mumpung @PDI_Perjuangan pegang kekuasaan mintalah prabowo di adili.";0;0;0;0;in;125329429;1697276680598069587;cuanbaksit;https://twitter.com/cuanbaksit/status/1697384308326203697
Thu Aug 31 23:01:56 +0000 2023;1697384254936891460;"@Dahnilanzar @jokowi Ganjar apa prabowo kode nya";0;0;0;0;in;1560246463304986624;1696512205829943770;maimunsyah7;https://twitter.com/maimunsyah7/status/1697384254936891460
Thu Aug 31 23:01:54 +0000 2023;1697384246128873484;"@Gank_Of_Petojo @amelkoto HRS nanti dukung prabowo.... Gitu...";0;1;0;0;in;104514955;1697251401301397585;abukuda;https://twitter.com/abukuda/status/1697384246128873484
Thu Aug 31 23:01:51 +0000 2023;1697384234032529492;"@PDemokrat Menurut saya biarin ajalah cak Imin jadi cawapresnya Anies wong ga kuat juga partai maupun dukungan dr NU nya, om @Surya_Paloh masuk jebakan Batman tentunya, wong yg pagi2 udh deklarasi sm @prabowo saja msh ragu2 PS nya... selamat @Surya_Paloh anda dapat empon2";0;0;0;0;in;65294247;1697212603377086748;sulistiono80;https://twitter.com/sulistiono80/status/1697384234032529492
Thu Aug 31 23:01:50 +0000 2023;1697384228995072366;"Karakter @prabowo yg "otoriter" itu masih kuat di dirinya, ditambah terbawa alur #cawecawejokowi sehingga menafikkan @cakimiNOW. Di saat bola muntah itulah, @aniesbaswedan &amp  @NasDem ambil momentum dg deal pilih Gus Imin. Simbiosis mutualisme based on equality.";0;6;0;0;in;85031659;1697383500977263007;wigRahman;https://twitter.com/wigRahman/status/1697384228995072366
Thu Aug 31 23:01:49 +0000 2023;1697384223857115580;"@mantriss Prabowo mengecewakan Muhaimin. Muhaimin Anies mengecewakan AHY SBY. Alhamdulillah Ganjar tidak mengecewakan siapapun 😁";0;0;0;0;in;540551898;1697380071722656065;navvvvvid;https://twitter.com/navvvvvid/status/1697384223857115580
Thu Aug 31 23:01:11 +0000 2023;1697384064301625644;"@abu_waras Kenapa disaat Pk prabowo gabung Pak jokowi stlh Pilpres 2019 klean para pendukungnya pada ngamok2 sm pk Prabowo? Nah";0;0;0;0;in;1661441651343245312;1697378406164468134;DONPAKMODOMO;https://twitter.com/DONPAKMODOMO/status/1697384064301625644
Thu Aug 31 23:00:44 +0000 2023;1697383951210545331;"Prabowo - GP  Anies - Cak Imin   Gitu kan?";0;7;1;8;in;984071521399332864;1697383951210545331;Vivittts;https://twitter.com/Vivittts/status/1697383951210545331
