text,sentiment
"['cerita', 'cak', 'imin', '', 'tebu', 'ireng', 'jombang', 'dipasangkan', 'anies', 'baswedan']",netral
"['', 'goblok', 'muslim', 'menjalankan', 'kewajibannya', 'dicap', 'politik', 'identitas', 'tukang', 'bekam', 'tolol', 'kalo', 'politik', 'identitas', 'mendukung', 'diancam', 'kalo', 'mati', 'jenazahnya', 'gak', '', 'shalati', 'politik', 'identitas']",netral
"['', 'gak', 'ijin', 'gak', 'maaf']",netral
"['', 'sumsel', 'palembang', 'sarjana', 'ekonomi', 'ekonomi', 'indonesia', 'melesat', 'anies', 'presiden', '']",netral
"['', 'tau', 'indonesia', 'mengajar', 'beliau', 'mengajar', '', 'daerah', '', 'buku', '', 'jilid', 'indonesia', 'mengajar', 'nggak', 'kisah', 'beliau', 'mengajar', '', 'pelosok', '', 'buku']",netral
"['', 'ceritanya', '', 'bro']",netral
"['cak', 'imin', 'skenario', 'jegal', '', 'pkb', '']",netral
"['anies', 'baswedan', 'tanah', 'sengketa', 'diikatakan', 'tanah', 'negara', 'banyaknya', 'milik', 'bumn', 'via']",netral
"['', 'iyaa', 'anies', 'baswedan', 'top', 'bayangkan', 'kuliah', 'nya', 'nyebrang', 'benua', 'lihat', 'prestasi', 'nya', '', 'dki', 'patut', 'kebanggaan', 'dunia', 'sumur', 'resapan', 'rumah', '', '', 'oce', 'naturalisasi', 'sungai', '', 'dki', 'berhasil', 'presiden', 'usjoe', 'baiden', 'bangga']",positif
"['senam', 'sehat', 'pks', 'sumsel', 'hadirkan', 'anies', 'baswedan', 'hadir', 'sultan', 'palembang', 'ketua', 'rekat', 'eka', 'gumilar']",netral
"['', 'sumsel', 'palembang', 'pks', 'mah', 'simpatisan', 'kadernya', 'militan']",netral
"['', 'tai', 'kucing', '', 'rmh', 'dpo', '', 'sarat', '', 'ambil', 'pny', 'penghasilan', '', 'bln', 'masyarkat', 'miskin', 'jakarta', 'mna', '', '', '', 'omongn', '', '', 'pembual']",netral
"['gpng', 'kepentingan', 'rakyat']",netral
"['', 'sumsel', 'palembang', 'cawapresnya', '', 'pks']",netral
"['', 'keturunan', 'manusia', 'berguna', 'aksi', 'tiputipu', 'ambisi', 'kekuasaan', 'bunglon', 'berganti', 'kulit']",netral
"['', 'sumsel', 'palembang', 'cak', 'imin', 'gak', 'diajak', 'senam']",netral
"['lmajang', 'dumdum', 'gua', 'inget', 'antek', 'pki', 'kerjanya', 'benci', 'islam', 'adu', 'islam', '', 'fitnah', 'kerjanya']",netral
"['anies', 'baswedan', 'kunjungi', 'kantor', 'pkb', 'senin']",netral
"['', 'sumsel', 'palembang', 'momen', 'emak', 'narik', 'tangan', 'anis', '']",netral
"['', 'perubahannya', 'jualan', 'tisu', 'online']",netral
"['', 'sumsel', 'palembang', 'terhormat', 'anies', 'capres', 'idaman', 'tolong', 'kasih', 'tau', 'cak', 'imin', 'menggelontorkan', 'janji']",netral
"['nampak', 'gusar', 'ikn', 'rektor', 'mendikbud', 'phd', '', 'opini', 'ilmiah', 'luas', 'ikn', '', 'proyek', 'negara', 'ganjar', 'selow', 'tuh', 'amp']",netral
"['', 'brewok', 'emang', 'org', 'indonesia', 'asli', 'kakeknya', 'pahlawan', '', 'akui', 'orang', 'indonesia', '', 'presiden', 'konsep', 'org', 'indonesia', 'asli']",netral
"['', 'saran', 'warga', 'indonesia', 'pilih', 'anies', 'baswedan', 'kalo', 'gak', 'indonesia', 'hancur']",netral
"['anies', 'baswedan', 'bahagia', 'bersyukur', 'didukung', 'emakemak', 'sekabupaten', 'sampang']",netral
"['chotimah', 'noraklahir', 'prestasi', 'capres', 'nggak']",netral
"['program', 'anies', 'baswedan', 'kembangkan', 'potensi', 'desa', 'aniesuntukperubahan', 'desabersatu', 'aniesmasadepanindonesia', 'aniesprorakyatdesa', 'aniesuntukindonesia', 'desawisata', 'muhaimincawapres', 'aniesmuhaimin', 'caprescawapres', 'desabersatu', 'aniesbaswedan', 'aniespresiden']",netral
"['', 'anies', 'baswedan', 'tanah', 'sengketa', 'tanah', 'negara', 'milik', 'bumndan']",netral
"['', 'asmara', '', 'aje', 'kali', 'keluarga', '', 'bareng', 'den', 'okep', 'pranowo']",netral
"['', 'sumsel', 'palembang', 'urusan', 'gue', 'baikn', 'nya', 'sma', '', 'dhe', 'salah', 'koment', '', 'ente', 'kek', 'sdh', 'bingung']",netral
"['', 'sumsel', 'palembang', 'isinya', 'dedemit', '', 'akun', '', 'followers', 'rban', 'nggak', 'interaksi', '', 'followers', 'orang', '', 'beli', 'followers']",netral
"['', 'fair', 'enough', '', 'krn', 'calonnya', 'muslim', '', 'adzan', 'amp', 'baca', 'doanya', 'ketiga', 'capres', 'plus', 'msg', 'tilawah', 'ayat', 'suci', 'lbh', 'mantap', '', 'tv', 'id']",positif
"['', 'hasibuan', 'sutradaranya', 'lupa']",netral
"['', 'sdh', 'gak', 'musim', 'sebar', 'janji', 'muluk']",netral
"['janji', 'pasangan', 'presiden', 'skrg', 'capres', 'cawapres', 'visi', 'misi', 'sesuai', 'janji', 'capres', 'anies']",netral
"['', 'sumsel', 'palembang', 'ganjar', 'presiden']",netral
"['hasibuan', 'lolos', 'pendaftaran', '', 'kpu']",netral
"['', 'sumsel', 'palembang', 'pilih', 'ganjar', 'hukumnya', 'haram', 'capres', 'suka', 'nonton', 'bokep', 'negeri']",netral
"['', 'bilang', 'bilang', 'buzzerrp', 'lembaga', 'bantuan', 'hukum', '', 'lbh', '', 'jakarta', 'anies', 'baswedan', '', 'pembual', 'terbaik', '', 'rekam', 'jejak', 'anies', 'baswedan', 'sbg', 'pembual', 'terbaik', 'bukti', 'faktanya', 'presiden', '']",netral
"['', '', 'wajar', 'presiden', 'skr', 'janji', 'kartu', 'smp', 'megang', 'kartu', 'kagak']",netral
"['adjem', 'jpo', 'warna', 'warni', 'kyknya', 'bikin', 'takjub', 'pan', 'iklan', 'partainya', '', 'latar', 'jpo', 'tsb', 'dukung', '', 'manfaatkan', 'karyanya', 'unt', 'ngiklan']",netral
"['dumdum', 'kagak', 'bingung', '', 'orang', 'mabok', '', 'bingung', 'mah']",netral
"['', 'sumsel', 'palembang', 'butuh', '', 'percaya', 'njing', '', 'percaya', 'aja', 'sono', 'ama', 'tukang', 'nonton', 'bokep', 'selaliran', 'ama']",netral
"['', 'sumsel', 'palembang', 'beli', 'kismis', '', 'cimanis', 'anies', 'calon', 'pemimpin', 'agamis', 'humanis']",netral
"['', 'sumsel', 'palembang', 'yeeeess', 'tepuk', 'tangan', '', '', 'nungul']",netral
"['', 'move', '', 'onas', 'anies']",netral
"['', 'tdk', 'paham', 'senang', 'memanfaatkan', 'pinternya', 'tuk', 'membodohi', 'orang', 'dgn', '', 'terkesan', 'cerdas', 'amp', 'santun', 'asmara']",netral
"['', 'pkb', 'hukum', 'tegak', 'adil', 'keberpihakan', '', 'rakyat', 'sesuai', 'uud', 'konstistusi', 'udah']",netral
"['', 'luh', 'bilang', '', 'nih', 'capres', 'wapres', 'pilihan', 'gue']",netral
"['cnn', '', 'sosok', 'penggebrak', 'meja', '', '', 'basi', 'capres', 'cawapres', '', 'terpenting', 'suka', 'perubahan', 'bergabung', '', 'koalisi', 'perubahan', 'persatuan', '', 'orang', 'butuh', 'perubahan']",netral
"['waras', 'terima', 'kasih', 'petunjuk', 'nya', 'maksudnya', 'dipilih', '', '', '', 'siaplaksanakan', 'arahan', 'ulil', 'amri', 'indonesia', 'colek']",positif
"['', 'bener', 'bib', 'nambah', 'dosa', 'kayak', 'paham', '', 'mahsyar', 'dituntut', 'janji', '', 'berani', 'cak']",netral
"['ribuan', 'kader', 'pks', 'sumsel', 'simpul', 'relawan', 'anies', 'padati', 'benteng', 'kuto', 'besak', 'bkb', 'mengikuti', 'senam', 'sehat', 'pks', 'sumsel', 'ahad', 'pagi', '', 'kegiatan', 'dihadiri', 'anies', 'baswedan', 'didampingi', 'ketua', 'mpp', 'pks', 'suswono', 'beserta', 'jajaran', 'pimpinan', 'pks', 'pksmenanganiespresiden', 'pks']",netral
"['', 'setuju']",netral
"['', '', 'capres', 'cium', 'tangan', 'ketua', 'partai', 'bilang', 'berargumen', 'ketua', 'partai', 'pintar', 'cerdas', 'ngga', 'menguap', 'tuh', 'rekam', 'jejak', '', 'bagus', 'sedih', 'gua']",netral
"['', 'sumsel', 'palembang', 'wan', 'bacot', 'wan', 'ngibul']",netral
"['', 'sumsel', 'palembang', 'gak', 'heranbentar', 'pilpressama', '', 'dkiwaktu', 'kampanye', 'bgt', '', 'kampungkampungeeeeh', 'giliran', 'terpilih', 'nonggal', 'kagakdah', 'gtu', 'timses', '', 'gak', '', 'balas', '', 'blokir']",netral
"['', '', 'sejahteralah', 'negri', 'kelak', 'kau', 'memimpin', 'aamiin']",netral
"['', 'kasihan', 'yaa', 'saking', 'gampangnya', 'dibodohi', 'sampe', 'kayak']",netral
"['', 'anies', 'anies', 'move']",netral
"['', 'sumsel', 'palembang', 'inget', 'wawancara', 'bapa', 'mata', 'najwa', 'deh']",netral
"['', 'sumsel', 'palembang', 'takut', 'pks', 'baper', '', 'krn', 'gak', 'dianggap', '', '']",netral
"['', '', 'bikin', 'ciut', 'org']",netral
"['', 'saverempangbatam', 'sumateramerdeka']",netral
"['', 'asmara', 'munafikkalian', 'muka', 'bokep']",netral
"['', 'sumsel', 'palembang', 'akalan', 'doang']",netral
"['survei', 'polling', 'institute', 'tren', 'dominasi', 'prabowo', 'kuat', 'ganjarpranowo', 'aniesbaswedan', 'prabowosubianto']",netral
"['', '', 'perilaku', 'pendukung', 'mewakili', 'sifat', 'didukung', 'mudahan', 'sifat', 'manusia', 'mewakili', 'sifat', '', '', 'colek', 'waras', 'asmara', 'didu', '', 'idha']",netral
"['', '', 'anies', 'sang', 'pengkhianat', 'udh', 'kehilangan', '', 'suara', '', 'keluarga', 'besarku', 'dah', 'gitu', 'aja']",netral
"['', '', 'ngmongin', 'boss', 'coba', 'share', 'pencapaian', 'anies', 'pas', 'jdi', 'gubernur', 'jakarta']",positif
"['', '', 'pendukung', '', 'senang', 'desa', 'dana', '', 'hihihi']",netral
"['', 'iki', '', 'bayar', 'piro', 'aktinge', 'koq', 'wagu', 'ngguyune', 'kesesu', 'tulus', 'nis']",netral
"['tuh', 'tandanya', 'orang', 'sholeh', '', 'nggak']",netral
"['', 'sumsel', 'palembang', 'klu', 'bohongi', 'demokrat', '', 'sehat', 'namanya']",netral
"['', 'sumsel', 'palembang', 'leres', 'panjenengan', 'tamba', 'sehat', '', 'kancane', '', 'dipikir', '', 'mas']",negatif
"['asmara', '', 'jawa', 'timur', 'jawa', '', 'hancur', 'suaranya', 'sayangnya', '', 'mimin', '', '', 'derah', '', 'sukai']",netral
"['idn', 'ri', 'relawan', 'donor', 'darah', '', 'undang', 'presiden', 'terima', 'penghargaan', 'dds', '', 'wae', 'hrs', 'bikin', 'skck', 'capresx', '', 'hrs', '', 'surat', 'bersih', '', 'kpk', '', '', 'knp', 'bekas', 'napi', '']",netral
"['', 'suara', 'semangat', 'kak', 'andra', 'insyaallah', 'membawamemberikan', 'simpati', '', 'seluruhan', 'masyarakat', 'palembang', '', 'mengharap', 'perubahan', 'perbaikan', 'bangsa', '', 'negara', 'capres', 'anies', 'koalisi', 'partai', 'kpp', 'pks', 'pkb', 'nasdem']",netral
"['', 'sumsel', 'palembang', 'sayang', 'banget', 'diskotek', '']",netral
"['didu', 'pkb', 'bangga', 'partai', 'kiri', 'ideologi', 'pancasilanya', 'dibanding', 'narasi', 'bau', 'sebarkan', 'jijik']",netral
"['', 'sumsel', 'palembang', 'terimakasih']",netral
"['', 'ust', 'kayaknya', '', 'evaluasi', 'deh', '', 'cawapres', 'inibakal', 'kejutan', 'deh']",netral
"['', 'ri', 'bp', 'telkomsel', 'akses', 'sms', '', '', '', '', 'bayi', 'tabung', 'maria', 'selena', 'payudara', 'gludukan', 'anie', 'rahmi', 'tete', 'dieumeukdieumeuk', 'diam', 'luh', 'memek', 'dientotentotin', 'diam', 'luh', 'regulasi', 'bronchitis', 'azahra']",netral
"['', 'tai', '', 'dkiaja', '', 'becuskok', '', 'sok', 'mbacottuntaskan', 'ketimpangan']",positif
"['', 'tolong', 'diperhatikan']",netral
"['bismillahirrahmanirrahim', '', 'gus', 'menang', 'amin', 'amin', 'amin', 'allahumma', 'amin', '', '', 'aniescak', 'imin', 'peluang', 'menang', '', 'tapal', 'kuda', 'madura']",netral
"['', 'andika', 'pkb', 'anakkolong', 'nakula', 'faktor', 'capresnya', 'menentukandulu', 'capresnya', 'sby', '', 'terima', '', 'kalangan', 'berhadapan', '', 'capres', 'megawati', 'amp', 'wirantoyg', 'tdk', '', 'terima', '', 'kalangan', 'capresnya', 'anies', 'baswedan', 'representasi', 'sby', '', 'perkuat', 'cak', 'imin', 'representasi', 'kader']",netral
"['bismillah', '', '', '', '', 'kunjungan', '', 'rempang', 'galang', 'batam']",netral
"['', 'duittttnya', 'dariii', 'manaaaaaaaaaaaaa']",netral
"['', 'taitai', 'gurbernur', 'aja', 'warga', 'miskin', 'bertambahkok', 'tolol', 'luh']",netral
"['', 'semoga', 'berkah', 'silaturahminya']",netral
"['', 'pkb', 'iri', 'bilang', 'bos', 'paniklah', 'insya', 'allah', 'anies', 'presiden', 'ri', 'kerusakan', '', 'ditimbulkan', 'rezim', 'jokowi', 'danatas', 'kebobrokan', 'menterinya', 'diperbaiki', 'memajukan', 'bangsa', 'rakyat', 'indonesia', 'salam', 'perubahan']",netral
"['asmara', 'janji', 'kampanye', 'amp', 'pkb', 'pembenahan', '', '', 'berpihak', 'rakyat', 'amp', '', 'menyusahkan', 'rakyat', 'kekuatannya', '', 'sisi', 'legislatif', 'biarkan', '', 'menyusun', 'sisi', 'eksekutif', 'pemerintahan']",netral
"['', 'the', 'real', 'politik', 'identitas', 'pengadu', 'domba', 'umat', 'beragama', 'pengadu', 'domba', 'bangsa']",netral
"['', 'buta', 'huruf', 'kau', 'iwdiot']",netral
"['', 'sumsel', 'palembang', 'senam', 'sdh', 'digalakan', 'jaman', 'harto', '', 'senam', 'kesegaran', 'jasmani', 'skj', 'pesertanya', 'laki', 'perempuan', '', 'ngebully', 'tolong', 'cerdaskan', '']",netral
"['', 'sop', 'bawaslu', '', '', 'anies', 'baswedan']",netral
"['dumdum', 'sadar']",netral
"['', 'bodohnya']",negatif
"['tim', 'koalisi', 'perubahan', 'persatuan', 'pemilihan', 'muhaimin', 'iskandar', 'bacawapres', 'anies', 'baswedan', 'mengubah', 'suara', 'pemilih', 'kalangan', 'nahdlatul', 'ulama']",netral
"['', 'lahir', 'aktivis', '', 'sdh', 'kenyang', 'dgn', 'pergolakan', 'pemikiran', 'perlawanan', 'trhadp', 'orde', 'kawahcandradimuka', 'pemimpin', 'otentik', 'lahir', '', 'dinasti', 'politik', 'aminindonesialebihbaik']",netral
"['', 'dumdum', 'rekam', 'jejak', 'anis', 'basewedan', 'sapa', 'pilih', 'prabowo', '', 'demokrat', 'aja', '', 'bodoh', 'bodohin', 'klo', 'mimpin', 'indonesia', '', 'rakyat', 'indonesia', 'dibodohi', 'abah', 'aos', 'imam', 'mahdi', 'nauzubillahminzalik', 'indonesia', 'dipimpin', 'orang']",netral
"['', 'prabowo', '', 'menang']",netral
"['', 'poltas', 'politik', 'identitas', 'sematan', 'poltas', 'khusus', '', 'bebas']",netral
"['', 'sumsel', 'palembang', 'gue', 'sih', 'kagak']",netral
"['', '', 'anies', 'baswedan', '', 'phd', 'butuh', '', 'periode', 'serius', 'tenang', 'tuntas', 'berkolaborasi', 'stakeholder', 'sdm', 'lokal', 'bangsa', 'membangun', 'jakarta', '', 'giliran', 'orang', 'pintar', 'presiden', 'indonesia', '', 'aniespresiden', 'aniesmuhaimin', 'aniesmenunjukkan']",netral
"['', 'sumsel', 'palembang', 'anies', 'calon', 'pemimpin', 'sejati', '', 'calon', 'pemimpin', 'pencitraan', 'beda', 'emas', '', 'karat', 'emas', 'imitasi']",netral
"['sir', 'klu', 'istigotsah', 'doa', 'hujan', 'biar', 'rakyat', 'menikmati', 'klu', 'allah', 'swt', 'mengabulkan']",negatif
"['anies', 'baswedan', 'pemimpin', 'berusaha', 'merangkul', 'kalangan', 'membedabedakan', 'anies', 'sukses', 'dah', 'aminsukses', 'aniessukses']",netral
"['', 'sumsel', 'palembang', 'akun', 'kutil', 'piaraan', 'wan', 'aibon']",netral
"['kiprah', 'anies', 'baswedan', 'mantan', 'gubernur', 'jakarta', 'betapa', 'anies', 'sukses', 'gigih', 'menghadapi', 'tantangan', 'aminsukses', 'aniessukses']",netral
"['', 'sumsel', 'palembang', '', 'kyknya', 'bnyak', 'org', 'pkb', '', 'suka', 'pks', 'pandangannya', 'gmn', 'tuh']",netral
"['', 'sumsel', 'palembang', 'percaya', '', 'percaya', 'silahkan', 'anies', 'terbukti', 'tuntut']",netral
"['', 'proyek', 'monorail', 'mangkrak', 'dimatikan', 'btp', 'kaum', 'buzzer', '', 'nasi', 'bungkus', 'menyalahkan']",netral
"['anies', 'sukses', 'deh', 'jakarta', 'sibuk', 'inovasiinovasi', 'canggih', 'anies', 'baswedan', 'bikin', 'hidup', 'keren', 'aminsukses', 'aniessukses']",netral
"['lahanx', 'sumsel', 'palembang', '', 'benci']",netral
"['', 'sumsel', 'palembang', 'urus', 'aja', 'akun', '', '', 'isinya', 'dedemit', 'alias', 'nol']",netral
"['', 'bagus', 'mus', 'gitu', 'waras', 'ngomongin']",netral
"['', 'dirukyah', 'kayanya', 'hati', '', 'mindsetnya', 'terbawa', 'kwalisi', 'dipemerintahan', 'moga', 'lambat', 'laun', 'brubah', 'klo', 'diwawancarai', '', 'dakdikduk', 'nampaknya', 'literasinya', 'kliatan', 'jomplang', 'meja', 'dgn', 'anis']",netral
"['anies', 'baswedan', 'sosok', 'penuh', 'solusi', 'suwerrr', 'deh', 'pokoknya', 'anies', 'sukses', 'banget', 'aminsukses', 'aniessukses']",netral
"['', 'sumsel', 'palembang', 'perjuangan', 'keadilan', 'kesejahteraan', 'rakyat', 'indonesia']",netral
"['dumdum', 'pks', 'gak', 'disepelekan', 'gimana', 'sih', 'nih']",netral
"['', 'ngomong', 'senyum']",netral
"['', 'pkb', 'barang', 'hatinya', 'nyaman', 'amp', 'senang', 'dikala', 'memamerkan', 'ibadahnya', 'dgn', 'niat', 'menarik', 'simpati', 'orang', 'nerakalah', 'baginya', 'krn', 'dihati', 'org', 'seprti', 'mencintai', 'dunia', 'hubbud', 'dunya', 'amp', 'menghalalkan', 'dunia', 'jabatanharta', 'dll', 'amp', 'tdk', 'amanah']",netral
"['dumdum', 'gimana', 'pks', 'partai', 'gabg', 'solid', 'berbasis', 'massa', 'sih', 'disepelekan']",netral
"['', 'dumdum', 'tukang', 'melet', 'bang']",netral
